ID,Name,Age,Marks
6412,Student_6412,25,64
6413,Student_6413,20,54
6414,Student_6414,19,69
6415,Student_6415,21,68
6416,Student_6416,20,96
6417,Student_6417,22,90
6418,Student_6418,25,69
6419,Student_6419,20,69
6420,Student_6420,22,75
6421,Student_6421,22,88
6422,Student_6422,20,65
6423,Student_6423,22,95
6424,Student_6424,22,76
6425,Student_6425,18,86
6426,Student_6426,18,58
6427,Student_6427,23,93
6428,Student_6428,23,66
6429,Student_6429,18,99
6430,Student_6430,19,70
6431,Student_6431,22,81
6432,Student_6432,19,51
6433,Student_6433,22,83
6434,Student_6434,22,99
6435,Student_6435,24,96
6436,Student_6436,22,64
6437,Student_6437,22,80
6438,Student_6438,25,99
6439,Student_6439,18,52
6440,Student_6440,19,100
6441,Student_6441,24,87
6442,Student_6442,18,65
6443,Student_6443,21,89
6444,Student_6444,21,88
6445,Student_6445,23,70
6446,Student_6446,22,69
6447,Student_6447,23,62
6448,Student_6448,19,99
6449,Student_6449,24,59
6450,Student_6450,21,93
6451,Student_6451,20,51
6452,Student_6452,20,92
6453,Student_6453,18,73
6454,Student_6454,22,53
6455,Student_6455,18,84
6456,Student_6456,20,65
6457,Student_6457,20,68
6458,Student_6458,20,89
6459,Student_6459,21,75
6460,Student_6460,20,62
6461,Student_6461,18,86
6462,Student_6462,18,60
6463,Student_6463,19,100
6464,Student_6464,25,60
6465,Student_6465,18,69
6466,Student_6466,25,56
6467,Student_6467,22,89
6468,Student_6468,22,90
6469,Student_6469,18,63
6470,Student_6470,24,59
6471,Student_6471,19,82
6472,Student_6472,20,95
6473,Student_6473,19,55
6474,Student_6474,18,88
6475,Student_6475,23,56
6476,Student_6476,24,74
6477,Student_6477,18,57
6478,Student_6478,23,82
6479,Student_6479,24,53
6480,Student_6480,24,80
6481,Student_6481,18,67
6482,Student_6482,21,56
6483,Student_6483,19,77
6484,Student_6484,25,61
6485,Student_6485,25,92
6486,Student_6486,19,78
6487,Student_6487,19,79
6488,Student_6488,21,85
6489,Student_6489,20,73
6490,Student_6490,19,90
6491,Student_6491,21,67
6492,Student_6492,20,74
6493,Student_6493,25,51
6494,Student_6494,21,78
6495,Student_6495,20,67
6496,Student_6496,20,66
6497,Student_6497,24,61
6498,Student_6498,19,78
6499,Student_6499,23,99
6500,Student_6500,23,76
6501,Student_6501,21,55
6502,Student_6502,18,86
6503,Student_6503,21,61
6504,Student_6504,18,95
6505,Student_6505,25,78
6506,Student_6506,23,58
6507,Student_6507,23,77
6508,Student_6508,23,73
6509,Student_6509,18,75
6510,Student_6510,19,56
6511,Student_6511,22,77
6512,Student_6512,22,58
6513,Student_6513,25,78
6514,Student_6514,25,57
6515,Student_6515,19,60
6516,Student_6516,23,69
6517,Student_6517,21,95
6518,Student_6518,24,87
6519,Student_6519,24,73
6520,Student_6520,18,52
6521,Student_6521,18,67
6522,Student_6522,23,82
6523,Student_6523,18,89
6524,Student_6524,18,98
6525,Student_6525,24,82
6526,Student_6526,24,89
6527,Student_6527,23,98
6528,Student_6528,24,64
6529,Student_6529,25,80
6530,Student_6530,25,92
6531,Student_6531,22,70
6532,Student_6532,23,58
6533,Student_6533,24,54
6534,Student_6534,25,96
6535,Student_6535,24,98
6536,Student_6536,22,70
6537,Student_6537,25,51
6538,Student_6538,19,66
6539,Student_6539,19,100
6540,Student_6540,20,84
6541,Student_6541,18,66
6542,Student_6542,23,100
6543,Student_6543,18,92
6544,Student_6544,24,57
6545,Student_6545,23,59
6546,Student_6546,18,92
6547,Student_6547,18,56
6548,Student_6548,24,83
6549,Student_6549,23,67
6550,Student_6550,18,83
6551,Student_6551,21,72
6552,Student_6552,23,53
6553,Student_6553,25,98
6554,Student_6554,22,58
6555,Student_6555,21,71
6556,Student_6556,19,60
6557,Student_6557,25,62
6558,Student_6558,20,72
6559,Student_6559,23,74
6560,Student_6560,22,62
6561,Student_6561,22,50
6562,Student_6562,18,94
6563,Student_6563,19,52
6564,Student_6564,20,74
6565,Student_6565,19,66
6566,Student_6566,22,72
6567,Student_6567,18,100
6568,Student_6568,18,57
6569,Student_6569,25,80
6570,Student_6570,22,97
6571,Student_6571,21,74
6572,Student_6572,21,77
6573,Student_6573,20,64
6574,Student_6574,25,66
6575,Student_6575,25,57
6576,Student_6576,25,59
6577,Student_6577,20,60
6578,Student_6578,22,59
6579,Student_6579,20,80
6580,Student_6580,23,83
6581,Student_6581,18,61
6582,Student_6582,23,51
6583,Student_6583,24,90
6584,Student_6584,21,70
6585,Student_6585,22,67
6586,Student_6586,22,100
6587,Student_6587,22,65
6588,Student_6588,20,73
6589,Student_6589,19,50
6590,Student_6590,24,53
6591,Student_6591,22,69
6592,Student_6592,22,71
6593,Student_6593,23,93
6594,Student_6594,25,58
6595,Student_6595,23,81
6596,Student_6596,18,81
6597,Student_6597,21,99
6598,Student_6598,25,86
6599,Student_6599,24,60
6600,Student_6600,24,88
6601,Student_6601,24,83
6602,Student_6602,20,53
6603,Student_6603,24,92
6604,Student_6604,22,58
6605,Student_6605,20,62
6606,Student_6606,23,60
6607,Student_6607,22,93
6608,Student_6608,24,69
6609,Student_6609,18,75
6610,Student_6610,24,92
6611,Student_6611,21,99
6612,Student_6612,19,89
6613,Student_6613,21,56
6614,Student_6614,19,54
6615,Student_6615,18,52
6616,Student_6616,18,60
6617,Student_6617,18,56
6618,Student_6618,21,64
6619,Student_6619,21,77
6620,Student_6620,24,55
6621,Student_6621,23,78
6622,Student_6622,24,87
6623,Student_6623,19,63
6624,Student_6624,20,95
6625,Student_6625,21,67
6626,Student_6626,20,57
6627,Student_6627,21,88
6628,Student_6628,23,90
6629,Student_6629,24,95
6630,Student_6630,23,50
6631,Student_6631,20,88
6632,Student_6632,23,88
6633,Student_6633,18,64
6634,Student_6634,21,73
6635,Student_6635,21,50
6636,Student_6636,20,92
6637,Student_6637,20,64
6638,Student_6638,19,57
6639,Student_6639,22,95
6640,Student_6640,20,80
6641,Student_6641,19,77
6642,Student_6642,25,69
6643,Student_6643,23,100
6644,Student_6644,19,63
6645,Student_6645,24,67
6646,Student_6646,21,97
6647,Student_6647,21,52
6648,Student_6648,19,72
6649,Student_6649,25,54
6650,Student_6650,21,86
6651,Student_6651,23,82
6652,Student_6652,25,50
6653,Student_6653,19,60
6654,Student_6654,23,90
6655,Student_6655,21,57
6656,Student_6656,21,87
6657,Student_6657,18,65
6658,Student_6658,23,52
6659,Student_6659,21,97
6660,Student_6660,25,72
6661,Student_6661,25,69
6662,Student_6662,23,51
6663,Student_6663,22,78
6664,Student_6664,21,96
6665,Student_6665,18,87
6666,Student_6666,21,93
6667,Student_6667,18,70
6668,Student_6668,22,73
6669,Student_6669,23,55
6670,Student_6670,22,82
6671,Student_6671,22,68
6672,Student_6672,20,53
6673,Student_6673,24,80
6674,Student_6674,24,87
6675,Student_6675,23,76
6676,Student_6676,20,50
6677,Student_6677,19,72
6678,Student_6678,22,85
6679,Student_6679,21,60
6680,Student_6680,20,93
6681,Student_6681,23,99
6682,Student_6682,25,86
6683,Student_6683,24,71
6684,Student_6684,21,71
6685,Student_6685,23,51
6686,Student_6686,24,80
6687,Student_6687,18,54
6688,Student_6688,22,65
6689,Student_6689,18,77
6690,Student_6690,19,99
6691,Student_6691,25,52
6692,Student_6692,18,66
6693,Student_6693,20,77
6694,Student_6694,22,60
6695,Student_6695,25,69
6696,Student_6696,24,88
6697,Student_6697,21,97
6698,Student_6698,23,78
6699,Student_6699,23,100
6700,Student_6700,19,96
6701,Student_6701,18,84
6702,Student_6702,23,73
6703,Student_6703,22,75
6704,Student_6704,25,100
6705,Student_6705,23,91
6706,Student_6706,21,85
6707,Student_6707,23,80
6708,Student_6708,24,66
6709,Student_6709,24,89
6710,Student_6710,19,100
6711,Student_6711,18,65
6712,Student_6712,22,70
6713,Student_6713,23,67
6714,Student_6714,23,93
6715,Student_6715,21,62
6716,Student_6716,24,86
6717,Student_6717,25,59
6718,Student_6718,22,97
6719,Student_6719,19,84
6720,Student_6720,21,92
6721,Student_6721,25,56
6722,Student_6722,22,80
6723,Student_6723,19,54
6724,Student_6724,18,99
6725,Student_6725,18,55
6726,Student_6726,21,69
6727,Student_6727,18,75
6728,Student_6728,21,97
6729,Student_6729,25,95
6730,Student_6730,22,50
6731,Student_6731,18,99
6732,Student_6732,21,68
6733,Student_6733,20,80
6734,Student_6734,19,82
6735,Student_6735,24,94
6736,Student_6736,21,100
6737,Student_6737,19,100
6738,Student_6738,22,64
6739,Student_6739,20,94
6740,Student_6740,19,98
6741,Student_6741,18,80
6742,Student_6742,25,85
6743,Student_6743,23,57
6744,Student_6744,25,54
6745,Student_6745,19,88
6746,Student_6746,25,70
6747,Student_6747,18,87
6748,Student_6748,25,92
6749,Student_6749,20,79
6750,Student_6750,19,59
6751,Student_6751,18,87
6752,Student_6752,23,71
6753,Student_6753,22,90
6754,Student_6754,19,81
6755,Student_6755,20,69
6756,Student_6756,19,67
6757,Student_6757,23,53
6758,Student_6758,22,91
6759,Student_6759,25,56
6760,Student_6760,20,100
6761,Student_6761,21,50
6762,Student_6762,23,64
6763,Student_6763,22,56
6764,Student_6764,21,96
6765,Student_6765,21,84
6766,Student_6766,25,67
6767,Student_6767,24,60
6768,Student_6768,24,68
6769,Student_6769,24,68
6770,Student_6770,25,71
6771,Student_6771,18,61
6772,Student_6772,24,89
6773,Student_6773,18,90
6774,Student_6774,22,51
6775,Student_6775,25,100
6776,Student_6776,18,54
6777,Student_6777,21,80
6778,Student_6778,19,68
6779,Student_6779,24,52
6780,Student_6780,18,61
6781,Student_6781,24,73
6782,Student_6782,24,52
6783,Student_6783,19,80
6784,Student_6784,19,84
6785,Student_6785,23,83
6786,Student_6786,25,57
6787,Student_6787,21,98
6788,Student_6788,24,93
6789,Student_6789,20,99
6790,Student_6790,24,88
6791,Student_6791,22,63
6792,Student_6792,18,76
6793,Student_6793,22,92
6794,Student_6794,25,94
6795,Student_6795,25,63
6796,Student_6796,23,99
6797,Student_6797,19,64
6798,Student_6798,19,61
6799,Student_6799,19,79
6800,Student_6800,18,94
6801,Student_6801,20,50
6802,Student_6802,23,72
6803,Student_6803,24,93
6804,Student_6804,24,57
6805,Student_6805,24,58
6806,Student_6806,25,77
6807,Student_6807,19,52
6808,Student_6808,21,91
6809,Student_6809,22,85
6810,Student_6810,23,62
6811,Student_6811,19,50
6812,Student_6812,19,86
6813,Student_6813,25,100
6814,Student_6814,21,71
6815,Student_6815,22,88
6816,Student_6816,25,94
6817,Student_6817,19,88
6818,Student_6818,24,55
6819,Student_6819,18,91
6820,Student_6820,23,66
6821,Student_6821,22,86
6822,Student_6822,21,73
6823,Student_6823,22,85
6824,Student_6824,20,57
6825,Student_6825,25,59
6826,Student_6826,24,53
6827,Student_6827,18,81
6828,Student_6828,23,84
6829,Student_6829,18,72
6830,Student_6830,22,67
6831,Student_6831,18,55
6832,Student_6832,23,53
6833,Student_6833,18,77
6834,Student_6834,22,59
6835,Student_6835,24,52
6836,Student_6836,21,80
6837,Student_6837,20,85
6838,Student_6838,20,97
6839,Student_6839,25,95
6840,Student_6840,20,63
6841,Student_6841,23,81
6842,Student_6842,18,56
6843,Student_6843,25,91
6844,Student_6844,22,60
6845,Student_6845,23,56
6846,Student_6846,20,62
6847,Student_6847,24,59
6848,Student_6848,23,66
6849,Student_6849,21,59
6850,Student_6850,20,72
6851,Student_6851,24,87
6852,Student_6852,22,76
6853,Student_6853,21,98
6854,Student_6854,18,65
6855,Student_6855,19,82
6856,Student_6856,20,54
6857,Student_6857,23,70
6858,Student_6858,19,75
6859,Student_6859,18,68
6860,Student_6860,21,59
6861,Student_6861,22,66
6862,Student_6862,25,56
6863,Student_6863,18,73
6864,Student_6864,20,100
6865,Student_6865,23,81
6866,Student_6866,20,89
6867,Student_6867,18,88
6868,Student_6868,20,61
6869,Student_6869,24,96
6870,Student_6870,24,90
6871,Student_6871,19,65
6872,Student_6872,25,51
6873,Student_6873,21,85
6874,Student_6874,23,70
6875,Student_6875,20,53
6876,Student_6876,24,84
6877,Student_6877,19,74
6878,Student_6878,19,67
6879,Student_6879,25,62
6880,Student_6880,25,84
6881,Student_6881,23,82
6882,Student_6882,24,91
6883,Student_6883,18,52
6884,Student_6884,23,97
6885,Student_6885,20,86
6886,Student_6886,23,65
6887,Student_6887,21,53
6888,Student_6888,19,53
6889,Student_6889,23,90
6890,Student_6890,25,86
6891,Student_6891,21,90
6892,Student_6892,19,67
6893,Student_6893,25,98
6894,Student_6894,25,99
6895,Student_6895,23,99
6896,Student_6896,18,63
6897,Student_6897,20,64
6898,Student_6898,18,65
6899,Student_6899,22,92
6900,Student_6900,23,61
6901,Student_6901,25,95
6902,Student_6902,23,51
6903,Student_6903,23,99
6904,Student_6904,20,83
6905,Student_6905,21,82
6906,Student_6906,23,80
6907,Student_6907,18,86
6908,Student_6908,21,80
6909,Student_6909,23,90
6910,Student_6910,21,100
6911,Student_6911,25,100
6912,Student_6912,20,89
6913,Student_6913,22,68
6914,Student_6914,21,84
6915,Student_6915,21,87
6916,Student_6916,25,96
6917,Student_6917,25,59
6918,Student_6918,19,99
6919,Student_6919,24,62
6920,Student_6920,21,77
6921,Student_6921,20,78
6922,Student_6922,20,64
6923,Student_6923,25,52
6924,Student_6924,20,55
6925,Student_6925,18,54
6926,Student_6926,19,67
6927,Student_6927,19,100
6928,Student_6928,18,88
6929,Student_6929,23,55
6930,Student_6930,23,73
6931,Student_6931,23,56
6932,Student_6932,18,78
6933,Student_6933,19,100
6934,Student_6934,25,64
6935,Student_6935,22,96
6936,Student_6936,23,58
6937,Student_6937,20,84
6938,Student_6938,19,73
6939,Student_6939,18,63
6940,Student_6940,22,88
6941,Student_6941,25,57
6942,Student_6942,23,82
6943,Student_6943,20,73
6944,Student_6944,18,69
6945,Student_6945,19,72
6946,Student_6946,24,69
6947,Student_6947,20,64
6948,Student_6948,21,85
6949,Student_6949,23,78
6950,Student_6950,18,88
6951,Student_6951,22,83
6952,Student_6952,22,69
6953,Student_6953,18,69
6954,Student_6954,22,91
6955,Student_6955,24,83
6956,Student_6956,22,86
6957,Student_6957,22,91
6958,Student_6958,22,55
6959,Student_6959,19,89
6960,Student_6960,22,89
6961,Student_6961,24,55
6962,Student_6962,21,78
6963,Student_6963,20,71
6964,Student_6964,20,60
6965,Student_6965,23,62
6966,Student_6966,22,92
6967,Student_6967,19,79
6968,Student_6968,25,83
6969,Student_6969,18,73
6970,Student_6970,20,92
6971,Student_6971,25,57
6972,Student_6972,25,59
6973,Student_6973,18,95
6974,Student_6974,20,84
6975,Student_6975,21,76
6976,Student_6976,25,71
6977,Student_6977,18,80
6978,Student_6978,21,56
6979,Student_6979,24,73
6980,Student_6980,20,50
6981,Student_6981,24,92
6982,Student_6982,25,53
6983,Student_6983,25,80
6984,Student_6984,18,65
6985,Student_6985,23,61
6986,Student_6986,24,73
6987,Student_6987,21,91
6988,Student_6988,22,89
6989,Student_6989,25,64
6990,Student_6990,21,97
6991,Student_6991,18,97
6992,Student_6992,18,87
6993,Student_6993,18,54
6994,Student_6994,23,93
6995,Student_6995,19,94
6996,Student_6996,18,84
6997,Student_6997,18,77
6998,Student_6998,20,58
6999,Student_6999,22,80
7000,Student_7000,20,97
7001,Student_7001,19,99
7002,Student_7002,25,81
7003,Student_7003,21,92
7004,Student_7004,22,65
7005,Student_7005,21,94
7006,Student_7006,22,74
7007,Student_7007,20,74
7008,Student_7008,22,93
7009,Student_7009,21,62
7010,Student_7010,23,51
7011,Student_7011,22,81
7012,Student_7012,18,95
7013,Student_7013,20,81
7014,Student_7014,24,65
7015,Student_7015,18,92
7016,Student_7016,21,84
7017,Student_7017,22,76
7018,Student_7018,20,53
7019,Student_7019,25,56
7020,Student_7020,24,68
7021,Student_7021,19,71
7022,Student_7022,20,59
7023,Student_7023,22,98
7024,Student_7024,19,92
7025,Student_7025,18,82
7026,Student_7026,20,51
7027,Student_7027,20,71
7028,Student_7028,22,70
7029,Student_7029,24,62
7030,Student_7030,24,71
7031,Student_7031,22,55
7032,Student_7032,24,88
7033,Student_7033,23,99
7034,Student_7034,20,66
7035,Student_7035,25,73
7036,Student_7036,22,72
7037,Student_7037,18,95
7038,Student_7038,25,70
7039,Student_7039,22,84
7040,Student_7040,20,82
7041,Student_7041,19,68
7042,Student_7042,25,81
7043,Student_7043,22,93
7044,Student_7044,25,85
7045,Student_7045,21,50
7046,Student_7046,23,79
7047,Student_7047,23,95
7048,Student_7048,22,98
7049,Student_7049,19,88
7050,Student_7050,25,63
7051,Student_7051,25,64
7052,Student_7052,18,58
7053,Student_7053,25,66
7054,Student_7054,18,56
7055,Student_7055,20,64
7056,Student_7056,25,80
7057,Student_7057,20,50
7058,Student_7058,22,57
7059,Student_7059,23,85
7060,Student_7060,21,50
7061,Student_7061,22,52
7062,Student_7062,20,69
7063,Student_7063,24,91
7064,Student_7064,22,78
7065,Student_7065,23,63
7066,Student_7066,21,74
7067,Student_7067,21,69
7068,Student_7068,18,64
7069,Student_7069,23,64
7070,Student_7070,24,52
7071,Student_7071,24,73
7072,Student_7072,18,65
7073,Student_7073,23,74
7074,Student_7074,19,70
7075,Student_7075,23,91
7076,Student_7076,21,99
7077,Student_7077,23,99
7078,Student_7078,20,55
7079,Student_7079,24,54
7080,Student_7080,25,95
7081,Student_7081,23,67
7082,Student_7082,21,87
7083,Student_7083,23,54
7084,Student_7084,19,89
7085,Student_7085,18,87
7086,Student_7086,24,50
7087,Student_7087,19,93
7088,Student_7088,19,62
7089,Student_7089,24,57
7090,Student_7090,23,100
7091,Student_7091,23,68
7092,Student_7092,23,78
7093,Student_7093,21,99
7094,Student_7094,21,91
7095,Student_7095,24,91
7096,Student_7096,18,60
7097,Student_7097,22,86
7098,Student_7098,25,63
7099,Student_7099,23,79
7100,Student_7100,19,83
7101,Student_7101,23,82
7102,Student_7102,19,96
7103,Student_7103,19,55
7104,Student_7104,20,96
7105,Student_7105,18,60
7106,Student_7106,18,89
7107,Student_7107,19,62
7108,Student_7108,22,55
7109,Student_7109,22,92
7110,Student_7110,18,93
7111,Student_7111,25,88
7112,Student_7112,20,61
7113,Student_7113,19,98
7114,Student_7114,18,86
7115,Student_7115,22,75
7116,Student_7116,24,76
7117,Student_7117,18,92
7118,Student_7118,21,100
7119,Student_7119,22,65
7120,Student_7120,23,76
7121,Student_7121,22,64
7122,Student_7122,23,82
7123,Student_7123,19,79
7124,Student_7124,24,58
7125,Student_7125,22,71
7126,Student_7126,25,51
7127,Student_7127,22,51
7128,Student_7128,22,100
7129,Student_7129,20,84
7130,Student_7130,23,65
7131,Student_7131,23,75
7132,Student_7132,24,69
7133,Student_7133,19,72
7134,Student_7134,21,54
7135,Student_7135,24,64
7136,Student_7136,21,90
7137,Student_7137,20,79
7138,Student_7138,21,60
7139,Student_7139,24,71
7140,Student_7140,23,98
7141,Student_7141,25,65
7142,Student_7142,20,94
7143,Student_7143,20,91
7144,Student_7144,19,75
7145,Student_7145,20,54
7146,Student_7146,18,67
7147,Student_7147,20,52
7148,Student_7148,24,96
7149,Student_7149,24,97
7150,Student_7150,23,90
7151,Student_7151,19,85
7152,Student_7152,24,75
7153,Student_7153,25,66
7154,Student_7154,20,97
7155,Student_7155,21,50
7156,Student_7156,22,82
7157,Student_7157,20,80
7158,Student_7158,22,67
7159,Student_7159,24,85
7160,Student_7160,22,86
7161,Student_7161,20,100
7162,Student_7162,24,81
7163,Student_7163,24,97
7164,Student_7164,21,85
7165,Student_7165,18,60
7166,Student_7166,25,83
7167,Student_7167,25,63
7168,Student_7168,19,84
7169,Student_7169,25,53
7170,Student_7170,25,81
7171,Student_7171,24,98
7172,Student_7172,25,65
7173,Student_7173,25,96
7174,Student_7174,18,98
7175,Student_7175,18,79
7176,Student_7176,25,93
7177,Student_7177,19,95
7178,Student_7178,23,73
7179,Student_7179,22,85
7180,Student_7180,23,89
7181,Student_7181,22,99
7182,Student_7182,21,67
7183,Student_7183,18,71
7184,Student_7184,23,87
7185,Student_7185,22,69
7186,Student_7186,21,93
7187,Student_7187,23,81
7188,Student_7188,22,97
7189,Student_7189,20,90
7190,Student_7190,19,88
7191,Student_7191,19,64
7192,Student_7192,18,80
7193,Student_7193,18,58
7194,Student_7194,20,77
7195,Student_7195,22,62
7196,Student_7196,20,91
7197,Student_7197,18,82
7198,Student_7198,20,81
7199,Student_7199,21,80
7200,Student_7200,25,79
7201,Student_7201,25,54
7202,Student_7202,25,76
7203,Student_7203,22,54
7204,Student_7204,22,67
7205,Student_7205,24,51
7206,Student_7206,21,73
7207,Student_7207,23,50
7208,Student_7208,19,91
7209,Student_7209,22,79
7210,Student_7210,24,76
